speciesKey,scientificName,rank,taxonomicStatus,kingdom,includes
1873215,"Lamoria anella (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1873215: Lamoria anella (Denis & Schiffermüller), 1775"
1873411,"Nephopterix angustella Hübner, 1796",SPECIES,ACCEPTED,Animalia,"1873411: Nephopterix angustella Hübner, 1796"
1873903,"Cadra figulilella (Gregson, 1871)",SPECIES,ACCEPTED,Animalia,"1873903: Cadra figulilella (Gregson, 1871)"
1874192,"Acrobasis repandana Fabricius, 1798",SPECIES,ACCEPTED,Animalia,"6097249: Conobathra repandana (Fabricius, 1798)"
1874204,"Acrobasis consociella Hübner, 1813",SPECIES,ACCEPTED,Animalia,"1874204: Acrobasis consociella Hübner, 1813"
1874211,"Acrobasis tumidana (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"6097250: Conobathra tumidana (Denis & Schiffermüller, 1775)"
1874221,"Acrobasis obtusella Hübner, 1796",SPECIES,ACCEPTED,Animalia,"1874221: Acrobasis obtusella Hübner, 1796"
1875008,"Phycita roborella (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1875008: Phycita roborella (Denis & Schiffermüller), 1775"
1875120,"Oncocera semirubella Scopoli, 1763",SPECIES,ACCEPTED,Animalia,"1875120: Oncocera semirubella Scopoli, 1763"
1875327,"Euzophera pinguis Haworth, 1811",SPECIES,ACCEPTED,Animalia,"1875327: Euzophera pinguis Haworth, 1811"
1875330,"Euzophera bigella Zeller, 1848",SPECIES,ACCEPTED,Animalia,"1875330: Euzophera bigella Zeller, 1848"
1875376,"Euzophera cinerosella Zeller, 1839",SPECIES,ACCEPTED,Animalia,"1875376: Euzophera cinerosella Zeller, 1839"
1875633,"Vitula biviella Zeller, 1848",SPECIES,ACCEPTED,Animalia,"1875633: Vitula biviella Zeller, 1848"
1875827,"Nyctegretis lineana Scopoli, 1786",SPECIES,ACCEPTED,Animalia,"1875827: Nyctegretis lineana Scopoli, 1786"
1875865,"Selagia argyrella (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1875865: Selagia argyrella (Denis & Schiffermüller), 1775"
1875918,Phycitodes binaevella Hübner,SPECIES,ACCEPTED,Animalia,"8251618: Phycitodes binaevella (Hubner, 1813) Roesler, 1965"
1875930,"Phycitodes inquinatella Ragonot, 1887",SPECIES,ACCEPTED,Animalia,"1875930: Phycitodes inquinatella Ragonot, 1887"
1875940,"Phycitodes albatella Ragonot, 1887",SPECIES,ACCEPTED,Animalia,"1875940: Phycitodes albatella Ragonot, 1887"
1876329,"Myelois circumvoluta Fourcroy, 1785",SPECIES,ACCEPTED,Animalia,"1876329: Myelois circumvoluta Fourcroy, 1785"
1876512,"Eurhodope rosella Scopoli, 1763",SPECIES,ACCEPTED,Animalia,"1876512: Eurhodope rosella Scopoli, 1763"
1876542,"Galleria mellonella (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1876542: Galleria mellonella (Linnaeus, 1758)"
1876854,"Assara terebrella Zincken, 1818",SPECIES,ACCEPTED,Animalia,"1876854: Assara terebrella Zincken, 1818"
1877038,"Glyptoteles leucacrinella Zeller, 1848",SPECIES,ACCEPTED,Animalia,"1877038: Glyptoteles leucacrinella Zeller, 1848"
1877310,"Dioryctria sylvestrella (Ratzeburg, 1840)",SPECIES,ACCEPTED,Animalia,"1877310: Dioryctria sylvestrella (Ratzeburg, 1840)"
1877341,"Dioryctria mutatella Fuchs, 1903",SPECIES,ACCEPTED,Animalia,"1877361: Dioryctria simplicella Heinemann, 1863"
1877368,"Dioryctria abietella (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1877368: Dioryctria abietella (Denis & Schiffermüller), 1775"
1878490,"Ephestia kuehniella Zeller, 1879",SPECIES,ACCEPTED,Animalia,"1878480: Ephestia kuhniella Zeller, 1879"
1878589,"Gymnancyla hornigii Lederer, 1852",SPECIES,ACCEPTED,Animalia,"10986148: Spermatophthora hornigi Lederer, 1852"
1878782,"Mecyna flavalis (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1878782: Mecyna flavalis (Denis & Schiffermüller), 1775"
1878862,"Agriphila tristellus (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"7502417: Crambus tristellus (Denis & Schiffermüller, 1775)"
1878895,"Agriphila inquinatella (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1878895: Agriphila inquinatella (Denis & Schiffermüller), 1775 | 7765978: Crambus inquinatellus (Denis & Schiffermüller, 1775)"
1878907,"Agriphila deliella Hübner, 1813",SPECIES,ACCEPTED,Animalia,"1878907: Agriphila deliella Hübner, 1813"
1878939,Agriphila selasella Hübner,SPECIES,ACCEPTED,Animalia,1878939: Agriphila selasella Hübner
1878944,"Agriphila poliellus Treitschke, 1832",SPECIES,ACCEPTED,Animalia,"1878944: Agriphila poliellus Treitschke, 1832"
1878946,"Agriphila aeneociliella (Eversmann, 1844)",SPECIES,ACCEPTED,Animalia,"1878946: Agriphila aeneociliella (Eversmann, 1844)"
1879252,"Pleuroptya ruralis Scopoli, 1763",SPECIES,ACCEPTED,Animalia,"1879252: Pleuroptya ruralis Scopoli, 1763"
1879534,"Eudonia murana Curtis, 1827",SPECIES,ACCEPTED,Animalia,"1879534: Eudonia murana Curtis, 1827"
1879630,"Eudonia truncicolella (Stainton, 1849)",SPECIES,ACCEPTED,Animalia,"1879630: Eudonia truncicolella (Stainton, 1849)"
1879703,"Eudonia sudetica Zeller, 1839",SPECIES,ACCEPTED,Animalia,"1879703: Eudonia sudetica Zeller, 1839"
1879731,"Eudonia lacustrata Panzer, 1804",SPECIES,ACCEPTED,Animalia,"7914244: Dipleurina lacustrata (Panzer, 1804)"
1879747,"Eudonia vallesialis Dupont, 1833",SPECIES,ACCEPTED,Animalia,"1879747: Eudonia vallesialis Dupont, 1833"
1879765,"Eudonia mercurella Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1879765: Eudonia mercurella Linnaeus, 1758"
1880040,"Crambus alienellus Germar & Kaulfuss, 1817",SPECIES,DOUBTFUL,Animalia,"1880040: Crambus alienellus Germar & Kaulfuss, 1817"
1880062,"Crambus hamella Thunberg, 1788",SPECIES,ACCEPTED,Animalia,"1880062: Crambus hamella Thunberg, 1788"
1880064,"Crambus pascuella Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1880064: Crambus pascuella Linnaeus, 1758"
1880085,Crambus monochromellus Herrich-Schäffer,SPECIES,ACCEPTED,Animalia,1880085: Crambus monochromellus Herrich-Schäffer
1880094,Crambus ericella Hübner,SPECIES,ACCEPTED,Animalia,1880094: Crambus ericella Hübner
1880104,Crambus silvella Hübner,SPECIES,ACCEPTED,Animalia,1880104: Crambus silvella Hübner
1880138,"Crambus heringiellus Herrich-Schäffer, 1949",SPECIES,ACCEPTED,Animalia,"1880138: Crambus heringiellus Herrich-Schäffer, 1949"
1880139,"Crambus pratella Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1880139: Crambus pratella Linnaeus, 1758"
1880140,Crambus nemorella Hübner,SPECIES,ACCEPTED,Animalia,"11968207: Crambus lathoniellus Germar & Zincken, 1817"
1880143,"Crambus uliginosellus Zeller, 1850",SPECIES,ACCEPTED,Animalia,"1880143: Crambus uliginosellus Zeller, 1850"
1880931,"Ancylolomia palpella (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1880931: Ancylolomia palpella (Denis & Schiffermüller), 1775"
1881151,Nomophila noctuella (Denis & Schiffermüller),SPECIES,ACCEPTED,Animalia,1881151: Nomophila noctuella (Denis & Schiffermüller)
1881583,"Witlesia pallida Curtis, 1827",SPECIES,ACCEPTED,Animalia,"1881583: Witlesia pallida Curtis, 1827"
1881834,"Paratalanta pandalis Hübner, 1825",SPECIES,ACCEPTED,Animalia,"1881834: Paratalanta pandalis Hübner, 1825"
1882158,"Loxostege turbidalis Treitschke, 1829",SPECIES,ACCEPTED,Animalia,"1882158: Loxostege turbidalis Treitschke, 1829"
1882210,"Loxostege sticticalis Linnaeus, 1761",SPECIES,ACCEPTED,Animalia,"10538550: Margaritia sticticalis (Linnaeus, 1761)"
1882437,"Scoparia basistrigalis Knaggs, 1866",SPECIES,ACCEPTED,Animalia,"1882437: Scoparia basistrigalis Knaggs, 1866"
1882459,"Scoparia ambigualis Treitschke, 1829",SPECIES,ACCEPTED,Animalia,"1882459: Scoparia ambigualis Treitschke, 1829"
1882580,"Scoparia ingratella Zeller, 1846",SPECIES,ACCEPTED,Animalia,"1882580: Scoparia ingratella Zeller, 1846"
1883063,"Friedlanderia cicatricella Hübner, 1824",SPECIES,ACCEPTED,Animalia,"1883063: Friedlanderia cicatricella Hübner, 1824"
1883161,"Chilo phragmitella Hübner, 1805",SPECIES,ACCEPTED,Animalia,"1883161: Chilo phragmitella Hübner, 1805"
1883386,"Cynaeda dentalis (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1883386: Cynaeda dentalis (Denis & Schiffermüller), 1775"
1883634,"Epascestria pustulalis Hübner, 1823",SPECIES,ACCEPTED,Animalia,"1883634: Epascestria pustulalis Hübner, 1823"
1884212,"Donacaula mucronella (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1884212: Donacaula mucronella (Denis & Schiffermüller), 1775"
1884255,"Catoptria pinella Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1884255: Catoptria pinella Linnaeus, 1758"
1884280,Catoptria fulgidella Hübner,SPECIES,ACCEPTED,Animalia,1884280: Catoptria fulgidella Hübner
1884297,"Catoptria furcatellus Zetterstedt, 1840",SPECIES,ACCEPTED,Animalia,"1884297: Catoptria furcatellus Zetterstedt, 1840"
1884306,"Catoptria petrificella Hübner, 1796",SPECIES,ACCEPTED,Animalia,"1884306: Catoptria petrificella Hübner, 1796"
1884312,"Catoptria lythargyrella Hübner, 1796",SPECIES,ACCEPTED,Animalia,"1884312: Catoptria lythargyrella Hübner, 1796"
1884329,"Catoptria osthelderi de Lattin, 1950",SPECIES,ACCEPTED,Animalia,"1884329: Catoptria osthelderi de Lattin, 1950"
1884332,"Catoptria permutatellus Herrich-Schäffer, 1849",SPECIES,ACCEPTED,Animalia,"1884332: Catoptria permutatellus Herrich-Schäffer, 1849"
1884370,"Catoptria verellus Zincken, 1917",SPECIES,ACCEPTED,Animalia,"1884370: Catoptria verellus Zincken, 1917"
1884403,"Catoptria falsella (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1884403: Catoptria falsella (Denis & Schiffermüller), 1775"
1884465,"Parapoynx stratiotata Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1884465: Parapoynx stratiotata Linnaeus, 1758"
1884970,"Schoenobius gigantella (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1884970: Schoenobius gigantella (Denis & Schiffermüller), 1775"
1885529,Mimudea elutalis (Denis & Schiffermüller),SPECIES,ACCEPTED,Animalia,4532066: Udea elutalis
1885937,"Eurrhypis pollinalis (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1885937: Eurrhypis pollinalis (Denis & Schiffermüller), 1775"
1886251,"Spoladea recurvalis (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1886251: Spoladea recurvalis (Fabricius, 1775)"
1886320,"Ostrinia palustralis Hübner, 1796",SPECIES,ACCEPTED,Animalia,"1886320: Ostrinia palustralis Hübner, 1796"
1886579,"Sitochroa palealis (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1886579: Sitochroa palealis (Denis & Schiffermüller), 1775"
1886587,"Sitochroa verticalis Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1886587: Sitochroa verticalis Linnaeus, 1758"
1887108,"Udea prunalis (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1887108: Udea prunalis (Denis & Schiffermüller), 1775"
1887173,Udea fulvalis Hübner,SPECIES,ACCEPTED,Animalia,1887173: Udea fulvalis Hübner
1887290,"Chrysoteuchia culmella Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1887290: Chrysoteuchia culmella Linnaeus, 1758"
1887701,"Diasemia reticularis Linnaeus, 1761",SPECIES,ACCEPTED,Animalia,"1887701: Diasemia reticularis Linnaeus, 1761"
1888733,"Pediasia luteella (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1888733: Pediasia luteella (Denis & Schiffermüller), 1775"
1888759,"Pediasia contaminella Hübner, 1796",SPECIES,ACCEPTED,Animalia,"1888759: Pediasia contaminella Hübner, 1796"
1888826,"Pediasia fascelinella Hübner, 1813",SPECIES,ACCEPTED,Animalia,"1888826: Pediasia fascelinella Hübner, 1813"
1889287,"Thisanotia chrysonuchella Scopoli, 1763",SPECIES,ACCEPTED,Animalia,"1889287: Thisanotia chrysonuchella Scopoli, 1763"
1889847,"Palpita unionalis (Hübner, 1796)",SPECIES,ACCEPTED,Animalia,"1889847: Palpita unionalis (Hübner, 1796)"
1890187,"Calamotropha paludella (Hübner, 1824)",SPECIES,ACCEPTED,Animalia,"1890187: Calamotropha paludella (Hübner, 1824)"
1890213,"Calamotropha aureliellus Fischer von Röslerstamm, 1834",SPECIES,ACCEPTED,Animalia,"1890213: Calamotropha aureliellus Fischer von Röslerstamm, 1834"
1890534,Pyrausta aurata Scopoli,SPECIES,ACCEPTED,Animalia,1890534: Pyrausta aurata Scopoli
1890540,Pyrausta alpinalis (Denis & Schiffermüller),SPECIES,ACCEPTED,Animalia,"4532099: Udea alpinalis (Denis & Schiffermüller, 1775)"
1890576,"Pyrausta despicata Scopoli, 1763",SPECIES,ACCEPTED,Animalia,"1890576: Pyrausta despicata Scopoli, 1763"
1890679,"Pyrausta cingulata Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1890679: Pyrausta cingulata Linnaeus, 1758"
1890693,"Pyrausta rectefascialis Toll, 1936",SPECIES,ACCEPTED,Animalia,"1890693: Pyrausta rectefascialis Toll, 1936"
1890699,"Pyrausta porphyralis (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1890699: Pyrausta porphyralis (Denis & Schiffermüller), 1775"
1890703,Pyrausta nigrata Scopoli,SPECIES,ACCEPTED,Animalia,1890703: Pyrausta nigrata Scopoli
1890772,"Pyrausta purpuralis Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1890772: Pyrausta purpuralis Linnaeus, 1758"
1890898,"Pyrausta sanguinalis Linnaeus, 1767",SPECIES,ACCEPTED,Animalia,"1890898: Pyrausta sanguinalis Linnaeus, 1767"
1891059,"Psammotis viminalis Scopoli, 1763",SPECIES,ACCEPTED,Animalia,"1891063: Psammotis pulveralis Hübner, 1825"
1891167,"Euchromius ocellea Haworth, 1811",SPECIES,ACCEPTED,Animalia,"1891167: Euchromius ocellea Haworth, 1811"
1891326,"Agrotera nemoralis Scopoli, 1763",SPECIES,ACCEPTED,Animalia,"1891326: Agrotera nemoralis Scopoli, 1763"
1891386,"Evergestis frumentalis Linnaeus, 1761",SPECIES,ACCEPTED,Animalia,"1891386: Evergestis frumentalis Linnaeus, 1761"
1891453,"Evergestis sophialis Fabricius, 1787",SPECIES,ACCEPTED,Animalia,"1891453: Evergestis sophialis Fabricius, 1787"
1891473,Evergestis extimalis Scopoli,SPECIES,ACCEPTED,Animalia,1891473: Evergestis extimalis Scopoli
1891494,Evergestis limbata Linnaeus,SPECIES,ACCEPTED,Animalia,1891494: Evergestis limbata Linnaeus
1892242,"Ecpyrrhorrhoe rubiginalis (Hübner, 1796)",SPECIES,ACCEPTED,Animalia,"1892242: Ecpyrrhorrhoe rubiginalis (Hübner, 1796)"
1894131,"Clossiana titania (Esper, 1790)",SPECIES,ACCEPTED,Animalia,"8381301: Argynnis amathusia Esper, 1783"
1894206,"Clossiana dia (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"1894206: Clossiana dia (Linnaeus, 1767) | 9427891: Argynnis dia Linnaeus, 1767"
1894268,"Clossiana euphrosyne (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1894268: Clossiana euphrosyne (Linnaeus, 1758) | 5772893: Boloria euphrosyne (Linnaeus, 1758) | 9439673: Argynnis euphrosyne (Linnaeus, 1758)"
1894560,"Pararge achine Scopoli, 1763",SPECIES,ACCEPTED,Animalia,"1894560: Pararge achine Scopoli, 1763"
1894676,"Pararge megera Linnaeus, 1767",SPECIES,ACCEPTED,Animalia,"1894676: Pararge megera Linnaeus, 1767"
1894708,"Pararge maera Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1894688: Pararge adrasta Hübner, 1827 | 1894708: Pararge maera Linnaeus, 1758"
1894714,"Pararge petropolitana (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"1894584: Pararge hiera Fabricius, 1777 | 4535634: Lasiommata petropolitana (Fabricius, 1787)"
1894840,"Aglais urticae (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1894840: Aglais urticae (Linnaeus, 1758) | 8753225: Vanessa urticae (Linnaeus, 1758)"
1895875,"Argyronome laodice (Pallas, 1771)",SPECIES,ACCEPTED,Animalia,"1895875: Argyronome laodice (Pallas, 1771) | 4535445: Argynnis laodice Pallas, 1771"
1896841,"Aphantopus hyperantus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1896841: Aphantopus hyperantus (Linnaeus, 1758)"
1896915,"Thaleropis ionia (Fischer de Waldheim & Eversmann, 1851)",SPECIES,ACCEPTED,Animalia,"1896915: Thaleropis ionia (Fischer de Waldheim & Eversmann, 1851)"
1896957,"Charaxes jasius (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"1896957: Charaxes jasius (Linnaeus, 1767)"
1898286,"Vanessa atalanta (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1898286: Vanessa atalanta (Linnaeus, 1758) | 6232564: Pyrameis albimaculata Prüffer, 1923"
1898521,"Polygonia egea (Cramer, 1779)",SPECIES,ACCEPTED,Animalia,"1898521: Polygonia egea (Cramer, 1779)"
1898544,"Polygonia c-album (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1898544: Polygonia c-album (Linnaeus, 1758) | 12153107: Polygonia album Newnham"
1899818,"Melitaea arduinna Esper, 1783",SPECIES,ACCEPTED,Animalia,"1899818: Melitaea arduinna Esper, 1783"
1901850,"Damora pandora (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"7810861: Argynnis pandora (Denis & Schiffermüller, 1775)"
1902152,"Hypodryas maturna (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"6234085: Melitaea cynthia Esper, 1778"
1902533,"Araschnia levana (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1902528: Araschnia prorsa Linnaeus, 1767 | 1902533: Araschnia levana (Linnaeus, 1758)"
1902749,"Brenthis ino (von Rottemburg, 1775)",SPECIES,ACCEPTED,Animalia,"1902749: Brenthis ino (von Rottemburg, 1775) | 9173245: Argynnis ino von Rottemburg, 1775"
1905383,"Issoria lathonia (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1905383: Issoria lathonia (Linnaeus, 1758) | 9312917: Argynnis lathonia (Linnaeus, 1758)"
1907920,"Eurodryas aurinia (von Rottemburg, 1775)",SPECIES,ACCEPTED,Animalia,"7672638: Melitaea glaciegenita Verity, 1928 | 8109412: Melitaea aurinia von Rottemburg, 1775"
1909398,"Argynnis paphia (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1909398: Argynnis paphia (Linnaeus, 1758) | 4535450: Papilio valesina Esper, 1798"
1911093,"Coenonympha oedippus Fabricius, 1787",SPECIES,ACCEPTED,Animalia,"1911093: Coenonympha oedippus Fabricius, 1787"
1911112,"Coenonympha tullia Müller, 1764",SPECIES,ACCEPTED,Animalia,"1911103: Coenonympha tiphon von Rottemburg, 1775 | 1911112: Coenonympha tullia Müller, 1764"
1911168,"Coenonympha hero (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"1911168: Coenonympha hero (Linnaeus, 1761)"
1911182,"Coenonympha corinna Hübner, 1803",SPECIES,ACCEPTED,Animalia,"1911182: Coenonympha corinna Hübner, 1803"
1911278,"Coenonympha iphis (Denis & Schiffermüller), 1776",SPECIES,ACCEPTED,Animalia,"1911125: Coenonympha glycerion Borkhausen, 1788 | 1911278: Coenonympha iphis (Denis & Schiffermüller), 1776"
1911461,"Coenonympha pamphilus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1911461: Coenonympha pamphilus (Linnaeus, 1758)"
1912325,"Boloria selene (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"1912325: Boloria selene (Denis & Schiffermüller), 1775 | 5882070: Clossiana selene (Denis & Schiffermüller, 1775) | 9312031: Argynnis selene (Denis & Schiffermüller), 1775 | 12146738: Argynnis selenia Freyer, 1850"
1912372,"Boloria aquilonaris (Stichel, 1908)",SPECIES,ACCEPTED,Animalia,"1912372: Boloria aquilonaris (Stichel, 1908) | 5133916: Boloria arsilache (Knoch, 1781)"
1913175,"Mellicta aurelia (Nickerl, 1850)",SPECIES,ACCEPTED,Animalia,"5881471: Melitaea aurelia Nickerl, 1850"
1913178,"Mellicta britomartis (Assmann, 1847)",SPECIES,ACCEPTED,Animalia,"7598816: Melitaea britomartis Assmann, 1847"
1913311,"Mellicta varia (Meyer-Dür, 1851)",SPECIES,ACCEPTED,Animalia,"5792086: Melitaea varia Meyer-Dür, 1851"
1913328,"Mellicta athalia (von Rottemburg, 1775)",SPECIES,ACCEPTED,Animalia,"8997271: Melitaea athalia von Rottemburg, 1775"
1916376,"Melanargia titea Klug, 1832",SPECIES,ACCEPTED,Animalia,"1916376: Melanargia titea Klug, 1832"
1916410,"Melanargia japygia Cyrillo, 1787",SPECIES,ACCEPTED,Animalia,"1916410: Melanargia japygia Cyrillo, 1787"
1916458,"Melanargia lachesis Hübner, 1790",SPECIES,ACCEPTED,Animalia,"1916458: Melanargia lachesis Hübner, 1790"
1918062,"Proclossiana aphirape (Hübner, 1793)",SPECIES,ACCEPTED,Animalia,"1918062: Proclossiana aphirape (Hübner, 1793) | 9827593: Argynnis aphirape Hübner, 1793"
1918632,"Hipparchia fidia Linnaeus, 1767",SPECIES,ACCEPTED,Animalia,"9320543: Satyrus fidia (Linnaeus, 1767)"
1918669,"Hipparchia fagi Scopoli, 1763",SPECIES,ACCEPTED,Animalia,"9302603: Satyrus hermione (Linnaeus, 1764)"
1918859,"Hipparchia neomiris Godart, 1822",SPECIES,ACCEPTED,Animalia,"7477103: Satyrus neomiris Godart, 1823"
1918868,"Hipparchia hermione Linnaeus, 1764",SPECIES,ACCEPTED,Animalia,"1918868: Hipparchia hermione Linnaeus, 1764 | 10669710: Satyrus alcyone (Denis & Schiffermüller, 1775)"
1919317,"Euchloe tagis (Hübner, 1804)",SPECIES,ACCEPTED,Animalia,"1919317: Euchloe tagis (Hübner, 1804)"
1919320,"Euchloe ausonia (Hübner, 1804)",SPECIES,ACCEPTED,Animalia,"1919320: Euchloe ausonia (Hübner, 1804)"
1919698,"Anthocharis euphenoides Staudinger, 1869",SPECIES,ACCEPTED,Animalia,"1919698: Anthocharis euphenoides Staudinger, 1869 | 9502170: Euchloe euphenoides (Staudinger, 1869)"
1919703,"Anthocharis belia (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"1919703: Anthocharis belia (Linnaeus, 1767)"
1919712,"Anthocharis cardamines (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1919712: Anthocharis cardamines (Linnaeus, 1758) | 9383542: Euchloe cardamines (Linnaeus, 1758)"
1920218,"Aporia crataegi (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1920218: Aporia crataegi (Linnaeus, 1758)"
1920237,"Pontia callidice (Hübner, 1800)",SPECIES,ACCEPTED,Animalia,"7612102: Pieris callidice (Hübner, 1800)"
1920258,"Pontia daplidice (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"8410991: Leucochloe daplidice (Linnaeus, 1758)"
1920259,"Pontia edusa (Fabricius, 1777)",SPECIES,ACCEPTED,Animalia,"1920259: Pontia edusa (Fabricius, 1777) | 5803953: Colias edusa (Fabricius, 1787)"
1920494,"Pieris napi (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1920494: Pieris napi (Linnaeus, 1758)"
1920496,"Pieris rapae (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1920496: Pieris rapae (Linnaeus, 1758)"
1920506,"Pieris brassicae (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1920506: Pieris brassicae (Linnaeus, 1758)"
1920509,"Pieris cheiranthi Hübner, 1816",SPECIES,ACCEPTED,Animalia,"1920509: Pieris cheiranthi Hübner, 1816"
1920512,"Pieris ergane (Geyer, 1828)",SPECIES,ACCEPTED,Animalia,"1920512: Pieris ergane (Geyer, 1828)"
1920707,"Gonepteryx farinosa (Zeller, 1847)",SPECIES,ACCEPTED,Animalia,"1920707: Gonepteryx farinosa (Zeller, 1847)"
